web-scraper-order,web-scraper-start-url,Date,Open,Close
"1616521019-563","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 29, 2020","193.80","201.87"
"1616521019-610","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 22, 2020","140.80","146.42"
"1616521019-628","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 26, 2020","109.48","105.63"
"1616521019-496","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 01, 2020","440.76","448.16"
"1616521019-645","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 03, 2020","161.00","149.10"
"1616521019-682","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 08, 2020","94.74","98.43"
"1616521019-646","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 02, 2020","142.25","148.72"
"1616521019-445","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 14, 2020","619.00","639.83"
"1616521019-587","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 26, 2020","166.90","163.77"
"1616521019-454","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 01, 2020","597.59","584.76"
"1616521019-483","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 20, 2020","431.75","421.94"
"1616521019-640","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 10, 2020","131.89","129.07"
"1616521019-649","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 26, 2020","156.50","155.76"
"1616521019-516","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 02, 2020","478.99","447.37"
"1616521019-666","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 31, 2020","128.00","130.11"
"1616521019-463","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 17, 2020","460.17","441.61"
"1616521019-607","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 27, 2020","147.52","159.75"
"1616521019-384","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 15, 2021","694.09","707.94"
"1616521019-618","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 09, 2020","112.42","114.60"
"1616521019-570","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 18, 2020","200.60","200.79"
"1616521019-575","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 11, 2020","198.04","194.57"
"1616521019-653","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 20, 2020","182.39","179.88"
"1616521019-412","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 02, 2021","844.68","872.79"
"1616521019-558","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 07, 2020","281.00","277.97"
"1616521019-399","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 22, 2021","762.64","714.50"
"1616521019-616","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 14, 2020","139.79","141.98"
"1616521019-568","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 22, 2020","199.99","198.86"
"1616521019-427","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 11, 2021","849.40","811.19"
"1616521019-397","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 24, 2021","711.85","742.02"
"1616521019-627","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 27, 2020","101.00","102.87"
"1616521019-403","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 16, 2021","818.00","796.22"
"1616521019-685","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 03, 2020","88.10","88.60"
"1616521019-590","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 20, 2020","164.10","163.11"
"1616521019-487","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 14, 2020","449.78","461.30"
"1616521019-491","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 08, 2020","438.44","425.92"
"1616521019-609","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 23, 2020","145.52","141.13"
"1616521019-540","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 31, 2020","303.00","286.15"
"1616521019-415","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 28, 2021","820.00","835.43"
"1616521019-505","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 18, 2020","447.94","442.15"
"1616521019-504","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 21, 2020","453.13","449.39"
"1616521019-379","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 22, 2021","684.59","670.00"
"1616521019-525","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 21, 2020","408.95","410.00"
"1616521019-602","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 04, 2020","140.20","152.24"
"1616521019-425","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 13, 2021","852.76","854.41"
"1616521019-662","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 06, 2020","139.98","149.79"
"1616521019-486","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 15, 2020","450.31","448.88"
"1616521019-394","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 01, 2021","690.11","718.43"
"1616521019-500","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 25, 2020","393.47","407.34"
"1616521019-430","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 06, 2021","758.49","755.98"
"1616521019-488","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 13, 2020","443.35","446.65"
"1616521019-592","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 18, 2020","165.56","162.73"
"1616521019-382","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 17, 2021","656.87","701.81"
"1616521019-492","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 07, 2020","419.87","425.30"
"1616521019-544","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 27, 2020","287.00","307.92"
"1616521019-512","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 09, 2020","356.60","366.28"
"1616521019-499","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 28, 2020","424.62","421.20"
"1616521019-448","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 09, 2020","653.69","604.48"
"1616521019-577","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 09, 2020","188.00","188.13"
"1616521019-651","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 24, 2020","167.80","166.76"
"1616521019-596","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 12, 2020","165.40","161.88"
"1616521019-422","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 19, 2021","837.80","844.55"
"1616521019-636","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 16, 2020","93.90","89.01"
"1616521019-456","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 27, 2020","581.16","585.76"
"1616521019-392","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 03, 2021","687.99","653.20"
"1616521019-406","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 10, 2021","843.64","804.82"
"1616521019-684","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 06, 2020","88.09","90.31"
"1616521019-565","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 25, 2020","190.85","197.20"
"1616521019-585","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 28, 2020","162.70","161.16"
"1616521019-622","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 03, 2020","101.90","96.00"
"1616521019-515","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 03, 2020","407.23","407.00"
"1616521019-661","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 07, 2020","146.11","149.61"
"1616521019-507","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 16, 2020","439.87","441.76"
"1616521019-526","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 20, 2020","372.14","400.37"
"1616521019-478","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 27, 2020","423.76","424.68"
"1616521019-470","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 06, 2020","436.10","429.95"
"1616521019-523","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 25, 2020","394.98","404.67"
"1616521019-574","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 12, 2020","196.00","187.06"
"1616521019-572","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 16, 2020","202.37","196.43"
"1616521019-620","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 07, 2020","109.00","109.09"
"1616521019-383","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 16, 2021","703.35","676.88"
"1616521019-469","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 09, 2020","439.50","421.26"
"1616521019-520","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 28, 2020","459.02","442.68"
"1616521019-524","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 24, 2020","425.26","402.84"
"1616521019-659","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 11, 2020","153.76","154.88"
"1616521019-473","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 03, 2020","409.73","423.90"
"1616521019-528","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 18, 2020","379.80","377.42"
"1616521019-655","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 18, 2020","168.32","171.68"
"1616521019-396","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 25, 2021","726.15","682.22"
"1616521019-501","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 24, 2020","363.80","387.79"
"1616521019-404","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 12, 2021","801.26","816.12"
"1616521019-635","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 17, 2020","88.00","86.04"
"1616521019-401","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 18, 2021","780.90","787.38"
"1616521019-420","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 21, 2021","855.00","844.99"
"1616521019-466","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 12, 2020","415.05","411.76"
"1616521019-527","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 19, 2020","373.00","375.71"
"1616521019-413","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 01, 2021","814.29","839.81"
"1616521019-432","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 04, 2021","719.46","729.77"
"1616521019-652","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 21, 2020","181.40","180.20"
"1616521019-617","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 13, 2020","118.03","130.19"
"1616521019-475","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 30, 2020","406.90","388.04"
"1616521019-581","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 03, 2020","177.62","176.59"
"1616521019-675","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 17, 2020","101.52","102.10"
"1616521019-597","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 11, 2020","158.10","162.26"
"1616521019-489","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 12, 2020","442.00","442.30"
"1616521019-440","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Dec 21, 2020","666.24","649.86"
"1616521019-595","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 13, 2020","164.17","158.19"
"1616521019-460","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 20, 2020","497.99","489.61"
"1616521019-380","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 19, 2021","646.60","654.87"
"1616521019-638","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 12, 2020","116.18","112.11"
"1616521019-608","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 24, 2020","142.16","145.03"
"1616521019-417","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 26, 2021","891.38","883.09"
"1616521019-537","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 05, 2020","298.60","297.00"
"1616521019-522","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 26, 2020","412.00","430.63"
"1616521019-498","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 29, 2020","416.00","419.07"
"1616521019-611","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 21, 2020","146.02","137.34"
"1616521019-631","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 23, 2020","86.72","86.86"
"1616521019-580","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 04, 2020","177.98","172.88"
"1616521019-605","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Apr 29, 2020","158.03","160.10"
"1616521019-391","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Mar 04, 2021","655.80","621.44"
"1616521019-513","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Sep 08, 2020","356.00","330.21"
"1616521019-411","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 03, 2021","877.02","854.69"
"1616521019-650","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 25, 2020","169.80","159.98"
"1616521019-531","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Aug 13, 2020","322.20","324.20"
"1616521019-556","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 09, 2020","279.40","278.86"
"1616521019-578","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 08, 2020","183.80","189.98"
"1616521019-582","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 02, 2020","178.94","176.31"
"1616521019-459","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 23, 2020","503.50","521.85"
"1616521019-416","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 27, 2021","870.35","864.16"
"1616521019-476","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Oct 29, 2020","409.96","410.83"
"1616521019-647","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Feb 28, 2020","125.94","133.60"
"1616521019-678","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jan 14, 2020","108.85","107.58"
"1616521019-573","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jun 15, 2020","183.56","198.18"
"1616521019-599","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 07, 2020","155.44","156.01"
"1616521019-474","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Nov 02, 2020","394.00","400.51"
"1616521019-593","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 15, 2020","158.07","159.83"
"1616521019-548","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","Jul 21, 2020","327.99","313.67"
"1616521019-598","https://finance.yahoo.com/quote/TSLA/history?period1=1577836800&period2=1616457600&interval=1d&filter=history&frequency=1d&includeAdjustedClose=true","May 08, 2020","158.75","163.88"
